_sourceID;_targetID;_relType;_nbCommunications
100MLFTYEIOOXER@Facebook;100HNUECUHFFKAV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100HQMIYUKSXSXV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100HRCJVLHSKDUV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100HSTUGLBVBXEV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100HVASULLZABYV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100HVZCSZXSHIPV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100IFDFOMUMJCXV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100IINIYUWLSEQV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100IKCRPDKYLGEV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100IUUTJCILJAUV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100IUZDQIXYTCFV@Facebook;Communication;1
100MLFTYEIOOXER@Facebook;100IWIFJFDLNSUV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100JIXALLVYCJZV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100JLITOPFNFSZV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100JQZTNPJTPOTV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100JSJAULXKNTIV@Facebook;Communication;1
100MLFTYEIOOXER@Facebook;100KLANEZPCXYZV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100KMIISJJMQCVV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100KMPKWEDQHUTV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100KSSWLVMRXFGV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100KUJVQKJDOBTV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100KUSWIQVGYGBV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100KWLNLDYRDGIV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100LAWDRVYJDYGV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100LPMQLXIULZNV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100LRCYJLPDZEUV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100LSNCEJHHICOV@Facebook;Communication;1
100MLFTYEIOOXER@Facebook;100MFQEWLPUDBFV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100MMCQXSIFGMVV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100MQKIGCDERNAV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100MRLHPPGEUFZV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100MUZUKFRQTVPV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100MYEJSYEAMHVV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100NDNJUFRNCDBV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100NEPNAXWSZUIV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100NFEXQRRPEHMV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100NLMSKYIRVQFV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100NUBAUMQNQPIV@Facebook;Communication;1
100MLFTYEIOOXER@Facebook;100NXAVPFHZZCDV@Facebook;Communication;1
100MLFTYEIOOXER@Facebook;100NXTPVPRYCCRV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100NXXGSMNBIPFV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100NYNSYRFIEYTV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100OAFTCGPHDEBV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100OANCYKUBEAQV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100OCGKCVIKJCYV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100OCIRZZDEXQPV@Facebook;Communication;1
100MLFTYEIOOXER@Facebook;100OGFMAMSPOSSV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100OJQCMGAKAYQV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100OLHVIEYNBIZV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100OLMRGHHYTVDV@Facebook;Communication;1
100MLFTYEIOOXER@Facebook;100ORVYBZZEIZFV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100OXVSENYRJBGV@Facebook;Communication;1
100MLFTYEIOOXER@Facebook;100OYVEAPBAFKXV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100PCOAEDSPJZAV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100PDWAUWZPAAPV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100PIFSAETDAHBV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100PJLAMSJKIOJV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100POHQWMVNHMQV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100PUTZTTWIOQIV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100PVWTGSUIOJCV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100PXAEWPVNXBFV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100PXZBBVDASHNV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100QEUDAZGDMISV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100QEYCYAQXXNHV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100QFDEVMIEKVNV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100QFQMKWYHMIGV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100QLIJZBOYQBGV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100QOZDSEBVNDTV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100QTXZPLUXXAWV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100RCFYRUBWJEEV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100RDSBLCLHZPFV@Facebook;Communication;1
100MLFTYEIOOXER@Facebook;100REHTAIHUAIXV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100RGJVFTAUGWUV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100RLKERCMLJDTV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100ROIOOJRFHAKV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100RPYOEJNLFGKV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100RQJTGIYYERJV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100RYROHUQGGZXV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100RZACFGTXIPVV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100SCUBINVLMFSV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100SCWLYRKZODKV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100SGFAGEGUGUPV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100SINJQZWZTQBV@Facebook;Communication;1
100MLFTYEIOOXER@Facebook;100SOKAMIUFDEEV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100TFSKLYPUKMQV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100TJOFLDSEEYWV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100TLCNDIDTAKGV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100TLSKCRGNKURV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100TQADCZDZAFMV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100TUCSNEHYZQDV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100TVGKSJLPESQV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100TWQBXFLKGRRV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100UHCTVQUKCIMV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100UIQIFXRHBVHV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100UIUMAZECEJIV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100UMEHZWELJJZV@Facebook;Communication;1
100MLFTYEIOOXER@Facebook;100UMEXASJFERQV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100UPGQZPLNUJRV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100VABCCBHGNTGV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100VBKGFAPENMJV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100VDYMTFPLMZEV@Facebook;Communication;1
100MLFTYEIOOXER@Facebook;100VIIGDJPGWSBV@Facebook;Communication;1
100MLFTYEIOOXER@Facebook;100VXTTLTFBXGSV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100WCZCHOBLXRDV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100WHGZFKTMTECV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100WHYTYBDPNPXV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100WKZZOZGRKKMV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100WODZTRLFCHIV@Facebook;Communication;1
100MLFTYEIOOXER@Facebook;100WOLQUPFPFKBV@Facebook;Communication;1
100MLFTYEIOOXER@Facebook;100WVSCXNPKKQXV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100XADNDTSFBCZV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100XALFPOTIDHPV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100XFQUVVAOTHVV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100XITJGEYKPBKV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100XKFWQFXHESUV@Facebook;Communication;1
100MLFTYEIOOXER@Facebook;100XLAGNFCTAEYV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100XMRVJJRUTNEV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100XRPNVNKLMBLV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100XRQMSZRVYZRV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100XTBZLULBBHCV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100XVGAATINIOYV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100XXRFVRMGNNVV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100YAPXGTWJRTEV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100YBBNFAEYERGV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100YBLQURTRHFXV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100YEEHDDGMRHNV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100YIHOPGDAMELV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100YJXQVNDAZNFV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100YNOSXIHZPZQV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100YOGOQMMGUZBV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100YTPQPVTTWYFV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100YZTPPFVBGNQV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100ZBAKJUBWPUNV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100ZBPFWUAATEJV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100ZHFDEOSDKLMV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100ZISGWMPLIVNV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100ZKICIQXMMROV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100ZLUBWZQSPQQV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100ZMEYWEGIOBVV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100ZMFHIYYROEAV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100ZMGANBCAUQRV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100ZOLJAFMZOINV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100ZPCSGGQVKKJV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100ZRBZQVJFBLBV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100ZTERILYQAYVV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100ZXIKSOXRCFOV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100KUJVQKJDOBTV@Facebook;Communication;13
100MLFTYEIOOXER@Facebook;100REHTAIHUAIXV@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100TUCSNEHYZQDV@Facebook;Communication;1
100MLFTYEIOOXER@Facebook;100XTBZLULBBHCV@Facebook;Communication;7
100MLFTYEIOOXER@Facebook;100AHBDCIMPFAUW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100AIOEKUQVPEEW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100ALYYQGTHKEOW@Facebook;Communication;1
100MLFTYEIOOXER@Facebook;100AOQAWCTVODJW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100APIEPOIIUQRW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100APXFMFAYXCRW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100AQUBGTMPRIYW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100AUAPNMCQMNGW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100AXLXIQFGOEKW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100BFFKLMPPFZXW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100BJBOHHYGOSXW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100BJWBVGAMXERW@Facebook;Communication;1
100MLFTYEIOOXER@Facebook;100BKHFYSKKVOZW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100BMUKSNTEXYXW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100BMUXFFJOYWSW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100CIEXNOXJRUKW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100CIUOTOUFVXVW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100CLWMLWLAGLPW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100CONXZUHWUFYW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100CSUGFTLTKTMW@Facebook;Communication;1
100MLFTYEIOOXER@Facebook;100CTNHXDQJYXTW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100CTXJZPUJWFYW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100CUEBLPPENNBW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100CWKUNCVGQMMW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100DCDYEFXKPYKW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100DGSEKFQSMUFW@Facebook;Communication;1
100MLFTYEIOOXER@Facebook;100DPHIRIJMPPZW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100DUHFDWUCEPRW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100DZYKDRELWBIW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100EBFNNHWPMNOW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100EGOHTATZNHKW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100EKJDVVNDIBTW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100EKLLMBZTZQKW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100EKURIWONXHQW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100FCSBIEBMLAVW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100FFZYVXDARHYW@Facebook;Communication;1
100MLFTYEIOOXER@Facebook;100FJUUBBIXKSQW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100FLIXGDCXUPRW@Facebook;Communication;1
100MLFTYEIOOXER@Facebook;100FQXSDZWEJWSW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100FTZMAEIXXOYW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100FXIEUWRSYVIW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100GAXIAOHBYVWW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100GFFTNIAOQCRW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100GLFVKLEPKSUW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100GWJFRFCQRTZW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100HFLFMWSMHJHW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100HIKYZQSIYYIW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100HJDSSYXOKBHW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100HJTSHPZRMBKW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100HMOMLZBYRLTW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100HOODOGQXOFIW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100HVWKLAWMFBUW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100HWMLFERLUXJW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100HZABNWQCQODW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100IEFDXRANFSFW@Facebook;Communication;1
100MLFTYEIOOXER@Facebook;100IIBVWICUFHIW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100IIOFVMYMSQKW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100IUVITGVZIHMW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100IWGCLGKEWOVW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100JBFSAWFNTIUW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100JBJXABQXAQRW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100JEKNEZBAJKOW@Facebook;Communication;1
100MLFTYEIOOXER@Facebook;100JGWABWVTPVJW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100JTFJMTKXTJVW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100KCRNECQVORFW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100KETEWJTVMTTW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100KFETSJZUTFQW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100KKYXYRNOFYVW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100KRJLGIQVZTFW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100KSXJGKVHUHEW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100KXPVYANNFWVW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100LTSXILTKFVUW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100LUGVSDZTSAWW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100MJQPSMKSNXZW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100MQWVSCNRKRPW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100MTIZZOKDWLWW@Facebook;Communication;1
100MLFTYEIOOXER@Facebook;100NAFCNFWYGJLW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100NJEHFKUEAPVW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100NKKQOINDEDWW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100NUCFGUNSIATW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100NUKGJZXUPEQW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100NUVQXAUGMDOW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100NYVIJWFRVDNW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100OCWJLHZPXJLW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100OHAZTQZCGXSW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100OIJITKYTNYXW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100ONBCARSAYJEW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100OQYUXIWKWSQW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100OUEVHFYONXHW@Facebook;Communication;1
100MLFTYEIOOXER@Facebook;100OVIGCEAJMAXW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100OVUDBOOZQAOW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100OXWOMBEAYDPW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100OZBICOBVXNUW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100PABAOXSEGCOW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100PMSKEYIFUACW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100POWTSFXIPDKW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100PSJZBJYYRFZW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100PUEEEMBPJGRW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100PVMRVBGQZHUW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100QBJVVKWVBJJW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100QKVYDQWNXACW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100QMTCOKSCWXDW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100QPRHCZMWCMWW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100QVSXHOULHIHW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100RGILOKADVJTW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100RLEBQDMHLCSW@Facebook;Communication;1
100MLFTYEIOOXER@Facebook;100ROFSBFKEAGSW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100RSQPIVAPCBCW@Facebook;Communication;1
100MLFTYEIOOXER@Facebook;100RSUHIKFJLZXW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100RWJEFRHINZBW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100RXWMIAAWPYEW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100SCRVGQPXJESW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100SDCUHMOQEVEW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100SEPVGWBUFLYW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100SLQOHCBJLVMW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100SOPSSPLLPLMW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100SPLCAAJSGHHW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100SPQCPADBYJMW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100SYYLKQZLQVLW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100TCNGTOKSCUEW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100TGRNUBZGQFBW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100TGVIXTKMFAYW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100TPEBESYGIRPW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100TQZAZXVANWLW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100TRORTPZMICGW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100TTVNKORIJJDW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100TZFSDRAJLNWW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100UGVDOKBZGTDW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100UKDWAZIDBROW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100ULRVYAGSSMYW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100UQLLOGPQDZBW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100UWLOQRBCEUEW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100UXIQXTULYOXW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100VBCOHBVHGRUW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100VBNWLVFYSEKW@Facebook;Communication;1
100MLFTYEIOOXER@Facebook;100VLJTTAABMYAW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100VOWMEJDJNEZW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100VPUISWDUSINW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100VSAIIXSEQWVW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100VSISETNANCRW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100VSWUMZPNKHJW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100VTEOCJXFYGEW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100VZRQHIQCXHLW@Facebook;Communication;1
100MLFTYEIOOXER@Facebook;100VZTCLCXMXSVW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100WADNPKAVGXZW@Facebook;Communication;1
100MLFTYEIOOXER@Facebook;100WBUUTPBXMXWW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100WHNKETJMQUEW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100WLBVDLQIHKDW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100WLZSLVWSKWJW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100WMNEBEUCPZAW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100WMXJWMHUDUWW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100WRVPYDFTYCWW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100WSTAWJEZDTLW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100WVCNFYSRXGSW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100WWNAUOEDWFXW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100WXXVPWYSSLCW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100WZGTSSSCFLUW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100XGKDQFEOLFOW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100XGNSGMPUABSW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100XKCJRPBCAHVW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100XLFUQNNXOOBW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100XNHHDJOPKZPW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100XNWZNDGCKCKW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100XPCKUJYKOUFW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100XQTSPXQBBWJW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100XUGBDPVDNPIW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100XVKZEDKOURFW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100XVYRYZAUYYHW@Facebook;Communication;1
100MLFTYEIOOXER@Facebook;100XZJDLMUZTTBW@Facebook;Communication;1
100MLFTYEIOOXER@Facebook;100YCDAAGAHQOUW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100YCZDEINDURZW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100YDDFCLBIZUZW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100YFQQUXRXGRIW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100YJYLGEQKWXKW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100YKCMAGKFVGDW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100YOZKIEMPPFPW@Facebook;Communication;2
100MLFTYEIOOXER@Facebook;100YPNPIQJRFWBW@Facebook;Communication;2
